sample	tissue	type	sample_type
GTEX-13IVO-0011-R11b-SM-5LZXQ	GBM	GBM_normal_GTEx	normal
GTEX-ZE9C-0011-R11a-SM-4WKGG	GBM	GBM_normal_GTEx	normal
GTEX-13OVL-3026-SM-5IJF1	GBM	GBM_normal_GTEx	normal
GTEX-YFC4-0011-R5a-SM-4RGLR	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R3a-SM-2HMIW	GBM	GBM_normal_GTEx	normal
GTEX-13IVO-0011-R8a-SM-5L3DY	GBM	GBM_normal_GTEx	normal
GTEX-139TT-0011-R3b-SM-5K7VL	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R6a-SM-2HMKB	GBM	GBM_normal_GTEx	normal
GTEX-11O72-2826-SM-5HL6W	GBM	GBM_normal_GTEx	normal
GTEX-XMD1-0011-R2B-SM-4AT5N	GBM	GBM_normal_GTEx	normal
GTEX-ZAJG-3126-SM-5HL9J	GBM	GBM_normal_GTEx	normal
GTEX-11ZUS-0011-R8a-SM-5BC73	GBM	GBM_normal_GTEx	normal
GTEX-12WSH-0011-R11a-SM-5LZVM	GBM	GBM_normal_GTEx	normal
GTEX-13NYB-0011-R6b-SM-5MR51	GBM	GBM_normal_GTEx	normal
GTEX-RVPU-0011-R8A-SM-2TF74	GBM	GBM_normal_GTEx	normal
GTEX-X4XX-3026-SM-3NMB2	GBM	GBM_normal_GTEx	normal
GTEX-RVPU-0011-R8A-SM-5SI8I	GBM	GBM_normal_GTEx	normal
GTEX-13JUV-0011-R7b-SM-5LZZG	GBM	GBM_normal_GTEx	normal
GTEX-11OC5-0626-SM-5HL6M	GBM	GBM_normal_GTEx	normal
GTEX-145MI-0011-R10a-SM-5PNZD	GBM	GBM_normal_GTEx	normal
GTEX-X4XY-0011-R8A-SM-46MVC	GBM	GBM_normal_GTEx	normal
GTEX-11OF3-0011-R7a-SM-57WCG	GBM	GBM_normal_GTEx	normal
GTEX-11OF3-0011-R6b-SM-57WBG	GBM	GBM_normal_GTEx	normal
GTEX-145LS-0011-R5a-SM-5SI65	GBM	GBM_normal_GTEx	normal
GTEX-132Q8-2926-SM-5IFFP	GBM	GBM_normal_GTEx	normal
GTEX-13RTJ-0011-R3a-SM-5PNX7	GBM	GBM_normal_GTEx	normal
GTEX-12WSH-3126-SM-5LZW8	GBM	GBM_normal_GTEx	normal
GTEX-13PLJ-0011-R3a-SM-5O9DT	GBM	GBM_normal_GTEx	normal
GTEX-13RTJ-0011-R8b-SM-5O9DL	GBM	GBM_normal_GTEx	normal
GTEX-ZVZQ-0011-R1a-SM-57WBU	GBM	GBM_normal_GTEx	normal
GTEX-13OW6-0011-R7b-SM-5L3H4	GBM	GBM_normal_GTEx	normal
GTEX-13NYB-3226-SM-5J2ND	GBM	GBM_normal_GTEx	normal
GTEX-13OW6-0011-R8a-SM-5L3GF	GBM	GBM_normal_GTEx	normal
GTEX-11WQK-0011-R10a-SM-5BC6R	GBM	GBM_normal_GTEx	normal
GTEX-T6MN-0011-R10A-SM-32QP7	GBM	GBM_normal_GTEx	normal
GTEX-13OVH-2926-SM-5IJFH	GBM	GBM_normal_GTEx	normal
GTEX-13O3O-0011-R5b-SM-5KM44	GBM	GBM_normal_GTEx	normal
GTEX-12WSC-0011-R5b-SM-5CVNS	GBM	GBM_normal_GTEx	normal
GTEX-YJ89-0011-R1a-SM-4RGLS	GBM	GBM_normal_GTEx	normal
GTEX-RNOR-2326-SM-2TF4I	GBM	GBM_normal_GTEx	normal
GTEX-ZF28-0011-R3a-SM-4WWDA	GBM	GBM_normal_GTEx	normal
GTEX-13NYS-0011-R11b-SM-5MR4P	GBM	GBM_normal_GTEx	normal
GTEX-13NYS-0011-R6b-SM-5MR3R	GBM	GBM_normal_GTEx	normal
GTEX-13FLW-0011-R8b-SM-5J1MZ	GBM	GBM_normal_GTEx	normal
GTEX-ZDXO-0011-R2b-SM-4WKFG	GBM	GBM_normal_GTEx	normal
GTEX-ZDXO-0011-R3a-SM-4WKFS	GBM	GBM_normal_GTEx	normal
GTEX-YJ89-0011-R9a-SM-4SOK7	GBM	GBM_normal_GTEx	normal
GTEX-13FTY-0011-R9b-SM-5KM2U	GBM	GBM_normal_GTEx	normal
GTEX-145LU-0011-R11b-SM-5P9JX	GBM	GBM_normal_GTEx	normal
GTEX-T2IS-0011-R6A-SM-32QP2	GBM	GBM_normal_GTEx	normal
GTEX-12WSD-0011-R1b-SM-5LZVY	GBM	GBM_normal_GTEx	normal
GTEX-QVJO-0011-R2A-SM-2S1QK	GBM	GBM_normal_GTEx	normal
GTEX-R55F-0011-R5A-SM-2TF5L	GBM	GBM_normal_GTEx	normal
GTEX-131YS-0011-R11b-SM-5EGLM	GBM	GBM_normal_GTEx	normal
GTEX-11ONC-2926-SM-5P9JM	GBM	GBM_normal_GTEx	normal
GTEX-13S7M-0011-R7a-SM-5O9DK	GBM	GBM_normal_GTEx	normal
GTEX-13NZ8-0011-R1b-SM-5KM3V	GBM	GBM_normal_GTEx	normal
GTEX-1445S-0011-R3a-SM-5P9HY	GBM	GBM_normal_GTEx	normal
GTEX-ZXG5-0011-R5b-SM-57WBN	GBM	GBM_normal_GTEx	normal
GTEX-P44G-0011-R10A-SM-2I3FF	GBM	GBM_normal_GTEx	normal
GTEX-13OVJ-0011-R8b-SM-5L3FS	GBM	GBM_normal_GTEx	normal
GTEX-11DXW-1126-SM-5H12Q	GBM	GBM_normal_GTEx	normal
GTEX-XOTO-2926-SM-4B65G	GBM	GBM_normal_GTEx	normal
GTEX-13OW7-2926-SM-5MR3Z	GBM	GBM_normal_GTEx	normal
GTEX-P44G-0011-R5A-SM-2I3FA	GBM	GBM_normal_GTEx	normal
GTEX-13N1W-0011-R3a-SM-5MR5E	GBM	GBM_normal_GTEx	normal
GTEX-13N1W-0011-R4a-SM-5MR52	GBM	GBM_normal_GTEx	normal
GTEX-13CF2-0011-R11b-SM-5LZXO	GBM	GBM_normal_GTEx	normal
GTEX-11ZTS-0011-R3a-SM-5BC78	GBM	GBM_normal_GTEx	normal
GTEX-13CF2-0011-R8b-SM-5IJCX	GBM	GBM_normal_GTEx	normal
GTEX-PVOW-2526-SM-2XCF7	GBM	GBM_normal_GTEx	normal
GTEX-13O3Q-0011-R8b-SM-5KM2J	GBM	GBM_normal_GTEx	normal
GTEX-13CF2-0011-R5a-SM-5LZWS	GBM	GBM_normal_GTEx	normal
GTEX-14BIM-0011-R3b-SM-5S2RL	GBM	GBM_normal_GTEx	normal
GTEX-Y111-2826-SM-4TT3O	GBM	GBM_normal_GTEx	normal
GTEX-X4EP-0011-R4B-SM-3P627	GBM	GBM_normal_GTEx	normal
GTEX-ZAB4-2926-SM-57WCV	GBM	GBM_normal_GTEx	normal
GTEX-QDT8-2926-SM-32PKC	GBM	GBM_normal_GTEx	normal
GTEX-13FHP-0011-R7b-SM-5LZYI	GBM	GBM_normal_GTEx	normal
GTEX-13OVJ-2726-SM-5IJG6	GBM	GBM_normal_GTEx	normal
GTEX-P44H-0011-R1A-SM-3NM8J	GBM	GBM_normal_GTEx	normal
GTEX-12WSM-0011-R1a-SM-5LZW6	GBM	GBM_normal_GTEx	normal
GTEX-13OVL-0011-R5b-SM-5L3FU	GBM	GBM_normal_GTEx	normal
GTEX-14BIN-0011-R11a-SM-5SI79	GBM	GBM_normal_GTEx	normal
GTEX-Q2AG-2826-SM-2HMJQ	GBM	GBM_normal_GTEx	normal
GTEX-11H98-0011-R10b-SM-5NQ98	GBM	GBM_normal_GTEx	normal
GTEX-144GL-3026-SM-5Q5CW	GBM	GBM_normal_GTEx	normal
GTEX-13OVL-0011-R9a-SM-5P9GX	GBM	GBM_normal_GTEx	normal
GTEX-WZTO-0011-R5B-SM-3NMC5	GBM	GBM_normal_GTEx	normal
GTEX-13SLX-0011-R11b-SM-5O9C8	GBM	GBM_normal_GTEx	normal
GTEX-13FLV-0011-R4a-SM-5LZYU	GBM	GBM_normal_GTEx	normal
GTEX-13PDP-0011-R1a-SM-5PNX5	GBM	GBM_normal_GTEx	normal
GTEX-WL46-2826-SM-3LK81	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-0011-R10A-SM-2HMJK	GBM	GBM_normal_GTEx	normal
GTEX-13O1R-0011-R9b-SM-5KM33	GBM	GBM_normal_GTEx	normal
GTEX-QMR6-0011-R11A-SM-32PKK	GBM	GBM_normal_GTEx	normal
GTEX-117XS-3026-SM-5N9CA	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-0011-R1a-SM-2HMJG	GBM	GBM_normal_GTEx	normal
GTEX-X4XX-0011-R10B-SM-46MWO	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-0011-R4a-SM-2HMKW	GBM	GBM_normal_GTEx	normal
GTEX-QMR6-1326-SM-32PLB	GBM	GBM_normal_GTEx	normal
GTEX-XLM4-3026-SM-4AT6L	GBM	GBM_normal_GTEx	normal
GTEX-ZE9C-0011-R4a-SM-4WKH6	GBM	GBM_normal_GTEx	normal
GTEX-145MH-0011-R5a-SM-5P9JT	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-0011-R8a-SM-2YUMK	GBM	GBM_normal_GTEx	normal
GTEX-WZTO-2926-SM-3NM9I	GBM	GBM_normal_GTEx	normal
GTEX-1399T-0011-R11a-SM-5J2O1	GBM	GBM_normal_GTEx	normal
GTEX-12126-1026-SM-5P9JJ	GBM	GBM_normal_GTEx	normal
GTEX-XMD1-0011-R3B-SM-4AT5R	GBM	GBM_normal_GTEx	normal
GTEX-13CZV-0011-R7b-SM-5LZXH	GBM	GBM_normal_GTEx	normal
GTEX-13CZV-0011-R9a-SM-5LZXT	GBM	GBM_normal_GTEx	normal
GTEX-XMD1-0011-R8A-SM-4AT48	GBM	GBM_normal_GTEx	normal
GTEX-13X6I-2926-SM-5Q5C3	GBM	GBM_normal_GTEx	normal
GTEX-X4XX-2926-SM-3NMB1	GBM	GBM_normal_GTEx	normal
GTEX-13QJC-0011-R8b-SM-5S2U6	GBM	GBM_normal_GTEx	normal
GTEX-11WQC-0011-R10a-SM-57WCT	GBM	GBM_normal_GTEx	normal
GTEX-139TT-2626-SM-5LZUB	GBM	GBM_normal_GTEx	normal
GTEX-13X6J-0011-R4b-SM-5P9K4	GBM	GBM_normal_GTEx	normal
GTEX-11PRG-2826-SM-5BC54	GBM	GBM_normal_GTEx	normal
GTEX-WHSE-0011-R5A-SM-3P5ZO	GBM	GBM_normal_GTEx	normal
GTEX-WHSE-0011-R4A-SM-3P5ZN	GBM	GBM_normal_GTEx	normal
GTEX-X261-0011-R10B-SM-4E3JT	GBM	GBM_normal_GTEx	normal
GTEX-ZZPT-3026-SM-5GZXH	GBM	GBM_normal_GTEx	normal
GTEX-13OVH-0011-R8b-SM-5MR35	GBM	GBM_normal_GTEx	normal
GTEX-WHSE-0011-R8A-SM-3P5Z1	GBM	GBM_normal_GTEx	normal
GTEX-X261-0011-R7A-SM-4E3JJ	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-2626-SM-26GMI	GBM	GBM_normal_GTEx	normal
GTEX-13X6K-0011-R11a-SM-5P9F5	GBM	GBM_normal_GTEx	normal
GTEX-14ABY-0011-R9a-SM-5PNZK	GBM	GBM_normal_GTEx	normal
GTEX-T6MN-0011-R10A-SM-5CHQC	GBM	GBM_normal_GTEx	normal
GTEX-X585-0011-R8A-SM-46MUX	GBM	GBM_normal_GTEx	normal
GTEX-X585-0011-R5A-SM-46MVI	GBM	GBM_normal_GTEx	normal
GTEX-13O3O-0011-R8b-SM-5LUAL	GBM	GBM_normal_GTEx	normal
GTEX-13NYC-2826-SM-5K7WR	GBM	GBM_normal_GTEx	normal
GTEX-13NYS-0011-R3b-SM-5MR41	GBM	GBM_normal_GTEx	normal
GTEX-YJ89-0011-R7a-SM-4V6GO	GBM	GBM_normal_GTEx	normal
GTEX-131XW-0011-R6b-SM-5K7XY	GBM	GBM_normal_GTEx	normal
GTEX-13NYB-0011-R2a-SM-5MR3C	GBM	GBM_normal_GTEx	normal
GTEX-R55E-0011-R9A-SM-2TC6C	GBM	GBM_normal_GTEx	normal
GTEX-13NYS-0011-R9b-SM-5MR44	GBM	GBM_normal_GTEx	normal
GTEX-131XW-0011-R9a-SM-5N9EO	GBM	GBM_normal_GTEx	normal
GTEX-T6MN-0011-R5A-SM-32QPD	GBM	GBM_normal_GTEx	normal
GTEX-T6MN-0011-R6A-SM-32QP8	GBM	GBM_normal_GTEx	normal
GTEX-13VXU-0011-R5a-SM-5O9D7	GBM	GBM_normal_GTEx	normal
GTEX-12ZZY-0011-R10b-SM-5HL7W	GBM	GBM_normal_GTEx	normal
GTEX-13S7M-0011-R10b-SM-5PNZB	GBM	GBM_normal_GTEx	normal
GTEX-145LU-0011-R3a-SM-5P9K2	GBM	GBM_normal_GTEx	normal
GTEX-QVJO-0011-R10A-SM-2S1QJ	GBM	GBM_normal_GTEx	normal
GTEX-11GSO-0011-R3b-SM-57WB2	GBM	GBM_normal_GTEx	normal
GTEX-XOTO-0011-R11B-SM-4B64O	GBM	GBM_normal_GTEx	normal
GTEX-XOTO-0011-R5A-SM-4B657	GBM	GBM_normal_GTEx	normal
GTEX-13OW7-0011-R5b-SM-5O9DM	GBM	GBM_normal_GTEx	normal
GTEX-13OW7-0011-R8b-SM-5L3HR	GBM	GBM_normal_GTEx	normal
GTEX-14ASI-0011-R6a-SM-5S2UZ	GBM	GBM_normal_GTEx	normal
GTEX-QVJO-0011-R7A-SM-2S1QO	GBM	GBM_normal_GTEx	normal
GTEX-147GR-0011-R4a-SM-5S2V2	GBM	GBM_normal_GTEx	normal
GTEX-147GR-0011-R9a-SM-5S2UY	GBM	GBM_normal_GTEx	normal
GTEX-WVLH-0011-R6A-SM-3MJFZ	GBM	GBM_normal_GTEx	normal
GTEX-145LU-2626-SM-5LU9Z	GBM	GBM_normal_GTEx	normal
GTEX-QDT8-0011-R5A-SM-32PKN	GBM	GBM_normal_GTEx	normal
GTEX-PVOW-0011-R3A-SM-32PKX	GBM	GBM_normal_GTEx	normal
GTEX-ZUA1-0011-R5b-SM-51MTG	GBM	GBM_normal_GTEx	normal
GTEX-13N1W-0011-R10b-SM-5MR4H	GBM	GBM_normal_GTEx	normal
GTEX-13FXS-0011-R10a-SM-5J2MA	GBM	GBM_normal_GTEx	normal
GTEX-14BIL-0011-R10a-SM-5SI75	GBM	GBM_normal_GTEx	normal
GTEX-11GSP-0011-R8b-SM-5NQ79	GBM	GBM_normal_GTEx	normal
GTEX-13OW8-0011-R11a-SM-5L3GT	GBM	GBM_normal_GTEx	normal
GTEX-13OW8-0011-R1a-SM-5L3HI	GBM	GBM_normal_GTEx	normal
GTEX-13OW8-0011-R10a-SM-5L3H6	GBM	GBM_normal_GTEx	normal
GTEX-13N1W-0011-R9b-SM-5MR4R	GBM	GBM_normal_GTEx	normal
GTEX-13FHP-0011-R1b-SM-5K7XL	GBM	GBM_normal_GTEx	normal
GTEX-13OW8-0011-R7a-SM-5L3FP	GBM	GBM_normal_GTEx	normal
GTEX-13NZA-0011-R5b-SM-5KM4K	GBM	GBM_normal_GTEx	normal
GTEX-X4EP-0011-R6A-SM-3P629	GBM	GBM_normal_GTEx	normal
GTEX-148VJ-0011-R9b-SM-5SI77	GBM	GBM_normal_GTEx	normal
GTEX-WWYW-0011-R6A-SM-3NB3G	GBM	GBM_normal_GTEx	normal
GTEX-WL46-0011-R1A-SM-3LK6M	GBM	GBM_normal_GTEx	normal
GTEX-12ZZZ-3126-SM-5LZU6	GBM	GBM_normal_GTEx	normal
GTEX-13SLW-0011-R5b-SM-5SI6Z	GBM	GBM_normal_GTEx	normal
GTEX-XLM4-0011-R10A-SM-4AT5P	GBM	GBM_normal_GTEx	normal
GTEX-13OVL-0011-R11b-SM-5L3G7	GBM	GBM_normal_GTEx	normal
GTEX-WL46-0011-R7A-SM-3LK7X	GBM	GBM_normal_GTEx	normal
GTEX-WZTO-0011-R11A-SM-4E3K9	GBM	GBM_normal_GTEx	normal
GTEX-Q2AG-2926-SM-2HMJ3	GBM	GBM_normal_GTEx	normal
GTEX-XLM4-0011-R4B-SM-4AT5C	GBM	GBM_normal_GTEx	normal
GTEX-RU72-3026-SM-5SI7Y	GBM	GBM_normal_GTEx	normal
GTEX-12WS9-0011-R3a-SM-5CVNF	GBM	GBM_normal_GTEx	normal
GTEX-13FLV-0011-R10b-SM-5LZZ2	GBM	GBM_normal_GTEx	normal
GTEX-13OW8-2926-SM-5L3FV	GBM	GBM_normal_GTEx	normal
GTEX-12WSF-0011-R4b-SM-5HL88	GBM	GBM_normal_GTEx	normal
GTEX-13SLX-0011-R2b-SM-5S2VP	GBM	GBM_normal_GTEx	normal
GTEX-13FLV-0011-R5a-SM-5LZWT	GBM	GBM_normal_GTEx	normal
GTEX-13SLX-0011-R9b-SM-5SI6X	GBM	GBM_normal_GTEx	normal
GTEX-S7SE-0011-R10A-SM-2XCDF	GBM	GBM_normal_GTEx	normal
GTEX-13FLV-0011-R6a-SM-5KLZ4	GBM	GBM_normal_GTEx	normal
GTEX-11ZU8-0011-R3a-SM-5BC6U	GBM	GBM_normal_GTEx	normal
GTEX-13G51-3126-SM-5IJG7	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R11A-SM-2YUMS	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R1a-SM-2HMLC	GBM	GBM_normal_GTEx	normal
GTEX-145MH-0011-R10b-SM-5PNUK	GBM	GBM_normal_GTEx	normal
GTEX-TSE9-3026-SM-3DB76	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-0011-R7a-SM-2HMKN	GBM	GBM_normal_GTEx	normal
GTEX-139TT-0011-R1a-SM-5LZVD	GBM	GBM_normal_GTEx	normal
GTEX-Y8DK-0011-R6A-SM-4V6EG	GBM	GBM_normal_GTEx	normal
GTEX-ZYY3-3126-SM-5SI9L	GBM	GBM_normal_GTEx	normal
GTEX-RVPU-0011-R3A-SM-2XCAE	GBM	GBM_normal_GTEx	normal
GTEX-1399T-0011-R4b-SM-5DUVX	GBM	GBM_normal_GTEx	normal
GTEX-144GO-0011-R6b-SM-5S2V7	GBM	GBM_normal_GTEx	normal
GTEX-144GO-0011-R5a-SM-5PNUR	GBM	GBM_normal_GTEx	normal
GTEX-RVPU-0011-R7A-SM-2XCAB	GBM	GBM_normal_GTEx	normal
GTEX-13JUV-0011-R11a-SM-5LZYH	GBM	GBM_normal_GTEx	normal
GTEX-13JUV-0011-R6b-SM-5LZYG	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-2425-SM-26GMD	GBM	GBM_normal_GTEx	normal
GTEX-X4XY-0011-R10B-SM-46MWS	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-2526-SM-2D7W3	GBM	GBM_normal_GTEx	normal
GTEX-11WQC-0011-R8b-SM-57WCH	GBM	GBM_normal_GTEx	normal
GTEX-PWO3-0011-R2A-SM-2S1OX	GBM	GBM_normal_GTEx	normal
GTEX-11OF3-0011-R5a-SM-57WB4	GBM	GBM_normal_GTEx	normal
GTEX-ZAB4-0011-R2a-SM-4RGNP	GBM	GBM_normal_GTEx	normal
GTEX-ZAB4-0011-R7a-SM-4SOKE	GBM	GBM_normal_GTEx	normal
GTEX-RNOR-0011-R7A-SM-2TF4V	GBM	GBM_normal_GTEx	normal
GTEX-13X6K-0011-R10a-SM-5P9JR	GBM	GBM_normal_GTEx	normal
GTEX-11ZVC-0011-R3a-SM-5BC6V	GBM	GBM_normal_GTEx	normal
GTEX-13JVG-0011-R11a-SM-5KM53	GBM	GBM_normal_GTEx	normal
GTEX-139UC-0011-R4a-SM-5K7XM	GBM	GBM_normal_GTEx	normal
GTEX-13X6K-0011-R5b-SM-5PNUE	GBM	GBM_normal_GTEx	normal
GTEX-11WQK-0011-R9b-SM-5BC6N	GBM	GBM_normal_GTEx	normal
GTEX-13O3O-0011-R6b-SM-5P9GY	GBM	GBM_normal_GTEx	normal
GTEX-NL3H-0011-R6a-SM-2I3G8	GBM	GBM_normal_GTEx	normal
GTEX-ZF28-0011-R1a-SM-4WWD1	GBM	GBM_normal_GTEx	normal
GTEX-147F4-0011-R6b-SM-5S2UP	GBM	GBM_normal_GTEx	normal
GTEX-147F4-0011-R8b-SM-5S2UN	GBM	GBM_normal_GTEx	normal
GTEX-13VXU-0011-R3b-SM-5O9CU	GBM	GBM_normal_GTEx	normal
GTEX-ZDXO-0011-R1a-SM-4WKF4	GBM	GBM_normal_GTEx	normal
GTEX-YJ89-0011-R8b-SM-4SOK8	GBM	GBM_normal_GTEx	normal
GTEX-ZDXO-0011-R11a-SM-4WWD9	GBM	GBM_normal_GTEx	normal
GTEX-Z93S-0011-R2a-SM-4RGNG	GBM	GBM_normal_GTEx	normal
GTEX-13RTL-0011-R1a-SM-5PNZ8	GBM	GBM_normal_GTEx	normal
GTEX-13FTY-0011-R1a-SM-5LZXE	GBM	GBM_normal_GTEx	normal
GTEX-T2IS-0011-R2A-SM-32QPF	GBM	GBM_normal_GTEx	normal
GTEX-11WQK-3026-SM-5EQL6	GBM	GBM_normal_GTEx	normal
GTEX-11ZTS-3226-SM-5EGID	GBM	GBM_normal_GTEx	normal
GTEX-12WSD-0011-R2a-SM-5LZWB	GBM	GBM_normal_GTEx	normal
GTEX-QVJO-0011-R4A-SM-2S1QL	GBM	GBM_normal_GTEx	normal
GTEX-147GR-0011-R10b-SM-5S2UM	GBM	GBM_normal_GTEx	normal
GTEX-QVJO-0011-R5A-SM-2S1QM	GBM	GBM_normal_GTEx	normal
GTEX-13OW7-0011-R4b-SM-5O9CX	GBM	GBM_normal_GTEx	normal
GTEX-13NYS-3126-SM-5KLYV	GBM	GBM_normal_GTEx	normal
GTEX-XOTO-0011-R1B-SM-4B65C	GBM	GBM_normal_GTEx	normal
GTEX-147GR-0011-R7a-SM-5S2RP	GBM	GBM_normal_GTEx	normal
GTEX-ZUA1-0011-R1a-SM-4YCE2	GBM	GBM_normal_GTEx	normal
GTEX-WVLH-0011-R7A-SM-3MJFB	GBM	GBM_normal_GTEx	normal
GTEX-ZXG5-0011-R6a-SM-57WBZ	GBM	GBM_normal_GTEx	normal
GTEX-WVLH-0011-R8A-SM-3MJFC	GBM	GBM_normal_GTEx	normal
GTEX-12ZZY-2926-SM-5DUXO	GBM	GBM_normal_GTEx	normal
GTEX-13OVJ-0011-R9b-SM-5L3GD	GBM	GBM_normal_GTEx	normal
GTEX-13O3Q-0011-R11b-SM-5KM2W	GBM	GBM_normal_GTEx	normal
GTEX-1445S-3026-SM-5O9BR	GBM	GBM_normal_GTEx	normal
GTEX-WVLH-2926-SM-3MJG5	GBM	GBM_normal_GTEx	normal
GTEX-13N1W-0011-R11a-SM-5MR3D	GBM	GBM_normal_GTEx	normal
GTEX-12126-0011-R9b-SM-5BC6P	GBM	GBM_normal_GTEx	normal
GTEX-ZVT3-0011-R3b-SM-51MTJ	GBM	GBM_normal_GTEx	normal
GTEX-RU72-0011-R11A-SM-2TF6J	GBM	GBM_normal_GTEx	normal
GTEX-QVUS-0011-R10A-SM-3GIK3	GBM	GBM_normal_GTEx	normal
GTEX-ZE9C-0011-R3a-SM-4WKGT	GBM	GBM_normal_GTEx	normal
GTEX-NL3H-0011-R7a-SM-2I3G5	GBM	GBM_normal_GTEx	normal
GTEX-Q2AG-0011-R6A-SM-2HML7	GBM	GBM_normal_GTEx	normal
GTEX-QVUS-0011-R6A-SM-3GACX	GBM	GBM_normal_GTEx	normal
GTEX-131YS-3026-SM-5EGHY	GBM	GBM_normal_GTEx	normal
GTEX-144GL-0011-R5b-SM-5PNUJ	GBM	GBM_normal_GTEx	normal
GTEX-T6MN-2626-SM-32PMQ	GBM	GBM_normal_GTEx	normal
GTEX-13FHP-0011-R6b-SM-5LZY6	GBM	GBM_normal_GTEx	normal
GTEX-13QJC-0011-R2b-SM-5PNUN	GBM	GBM_normal_GTEx	normal
GTEX-13G51-0011-R1a-SM-5LZYR	GBM	GBM_normal_GTEx	normal
GTEX-NL4W-0011-R8a-SM-2I3G4	GBM	GBM_normal_GTEx	normal
GTEX-14BIM-3126-SM-5Q5C7	GBM	GBM_normal_GTEx	normal
GTEX-NPJ7-0011-R1a-SM-3GACT	GBM	GBM_normal_GTEx	normal
GTEX-WZTO-0011-R1B-SM-3NMAR	GBM	GBM_normal_GTEx	normal
GTEX-X4EP-3026-SM-3P5YP	GBM	GBM_normal_GTEx	normal
GTEX-13N2G-0011-R1b-SM-5MR3G	GBM	GBM_normal_GTEx	normal
GTEX-11NV4-2126-SM-5N9DS	GBM	GBM_normal_GTEx	normal
GTEX-139TS-0011-R6a-SM-5J2OB	GBM	GBM_normal_GTEx	normal
GTEX-XLM4-0011-R8A-SM-4AT44	GBM	GBM_normal_GTEx	normal
GTEX-11H98-0011-R8a-SM-5NQ8V	GBM	GBM_normal_GTEx	normal
GTEX-12WS9-0011-R5b-SM-5P9EV	GBM	GBM_normal_GTEx	normal
GTEX-13PDP-0011-R6b-SM-5O9D5	GBM	GBM_normal_GTEx	normal
GTEX-13SLX-0011-R8b-SM-5PNWZ	GBM	GBM_normal_GTEx	normal
GTEX-YFC4-0011-R10a-SM-4SOK5	GBM	GBM_normal_GTEx	normal
GTEX-13JVG-0011-R5a-SM-5MR4O	GBM	GBM_normal_GTEx	normal
GTEX-N7MS-0011-R3a-SM-5SI8H	GBM	GBM_normal_GTEx	normal
GTEX-S7SE-0011-R6A-SM-2XCD9	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R1a-SM-5SI8B	GBM	GBM_normal_GTEx	normal
GTEX-13NYS-0011-R10a-SM-5MR4S	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R5a-SM-2HMJY	GBM	GBM_normal_GTEx	normal
GTEX-NPJ8-0011-R7a-SM-2HMJV	GBM	GBM_normal_GTEx	normal
GTEX-ZE9C-0011-R9a-SM-4WWCY	GBM	GBM_normal_GTEx	normal
GTEX-13NYB-0011-R1b-SM-5KM4F	GBM	GBM_normal_GTEx	normal
GTEX-139TT-0011-R7b-SM-5J2MN	GBM	GBM_normal_GTEx	normal
GTEX-11ZUS-0011-R11b-SM-5BC7B	GBM	GBM_normal_GTEx	normal
GTEX-Z93S-0011-R3b-SM-4RGNH	GBM	GBM_normal_GTEx	normal
GTEX-12WSH-0011-R10a-SM-5LZUS	GBM	GBM_normal_GTEx	normal
GTEX-13PL6-3126-SM-5LUAR	GBM	GBM_normal_GTEx	normal
GTEX-1399T-0011-R8b-SM-5IJD8	GBM	GBM_normal_GTEx	normal
GTEX-ZDXO-0011-R8a-SM-4WWD7	GBM	GBM_normal_GTEx	normal
GTEX-ZDXO-0011-R7a-SM-4WWCU	GBM	GBM_normal_GTEx	normal
GTEX-13JUV-0011-R1a-SM-5LZY4	GBM	GBM_normal_GTEx	normal
GTEX-13112-2926-SM-5DUWT	GBM	GBM_normal_GTEx	normal
GTEX-145LS-0011-R4b-SM-5S2UT	GBM	GBM_normal_GTEx	normal
GTEX-13RTJ-0011-R11a-SM-5O9CK	GBM	GBM_normal_GTEx	normal
GTEX-RNOR-0011-R3A-SM-2TF5J	GBM	GBM_normal_GTEx	normal
GTEX-12ZZW-2926-SM-5LZUP	GBM	GBM_normal_GTEx	normal
GTEX-145LS-0011-R7a-SM-5PNWM	GBM	GBM_normal_GTEx	normal
GTEX-131XH-0011-R1a-SM-5DUWA	GBM	GBM_normal_GTEx	normal
GTEX-12696-3026-SM-5FQTU	GBM	GBM_normal_GTEx	normal
GTEX-12ZZX-0011-R11a-SM-5DUVJ	GBM	GBM_normal_GTEx	normal
GTEX-X261-0011-R11A-SM-4E3JY	GBM	GBM_normal_GTEx	normal
GTEX-RNOR-0011-R5A-SM-2TF4J	GBM	GBM_normal_GTEx	normal
